"('mid',)","('pid',)","('name',)"
tt0209163,nm0000409,Rick O'Connell
tt0209163,nm0001838,Evelyn Carnahan
tt0209163,nm0001838,Nefertiri
tt0209163,nm0001314,Jonathan
tt0209163,nm0903677,Imhotep
tt0209958,nm0000182,Catherine Deane
tt0209958,nm0000681,Peter Novak
tt0209958,nm0000352,Carl Stargher
tt0209958,nm0416381,Edward Baines
tt0210945,nm0000243,Coach Herman Boone
tt0210945,nm0001599,Coach Bill Yoast
tt0210945,nm0365445,Julius Campbell
tt0210945,nm0403652,Gerry Bertier
tt0211915,nm0851582,Amélie Poulain
tt0211915,nm0440913,Nino Quincampoix
tt0211915,nm0749363,Raphaël Poulain
tt0211915,nm0186677,Amandine Poulain
tt0212338,nm0001774,Greg Focker
tt0212338,nm0000134,Jack Byrnes
tt0212338,nm0001632,Pam Byrnes
tt0212338,nm0001100,Dina Byrnes
tt0212346,nm0000113,Gracie Hart
tt0212346,nm0000323,Victor Melling
tt0212346,nm0000973,Eric Matthews
tt0212346,nm0000298,Kathy Morningside
tt0212720,nm0005286,David
tt0212720,nm0000179,Gigolo Joe
tt0212720,nm0640323,Monica Swinton
tt0212720,nm0730168,Henry Swinton
tt0212985,nm0000164,Hannibal Lecter
tt0212985,nm0000194,Clarice Starling
tt0212985,nm0000198,Mason Verger
tt0212985,nm0000501,Paul Krendler
tt0213149,nm0000255,Rafe McCawley
tt0213149,nm0000295,Evelyn Johnson
tt0213149,nm0001326,Danny Walker
tt0213149,nm0005406,Billy
tt0215129,nm0005227,Josh
tt0215129,nm0005405,E. L.
tt0215129,nm0005442,Beth
tt0215129,nm0182455,Rubin
tt0215750,nm0000179,Vassili
tt0215750,nm0000438,Major König
tt0215750,nm0001212,Commisar Danilov
tt0215750,nm0001838,Tania Chernova
tt0216216,nm0000216,Adam Gibson
tt0216216,nm0001650,Hank Morgan
tt0216216,nm0001282,Michael Drucker
tt0216216,nm0740264,Robert Marshall
tt0217505,nm0000138,Amsterdam Vallon
tt0217505,nm0000139,Jenny Everdeane
tt0217505,nm0000358,Bill 'The Butcher' Cutting
tt0217505,nm0000980,Boss Tweed
tt0217869,nm0000246,David Dunn
tt0217869,nm0000168,Elijah Price
tt0217869,nm0000705,Audrey Dunn
tt0217869,nm0004829,Joseph Dunn
tt0218967,nm0000115,Jack Campbell
tt0218967,nm0000495,Kate Reynolds
tt0218967,nm0000332,Cash
tt0218967,nm0005315,Arnie
tt0221027,nm0000136,George Jung
tt0221027,nm0004851,Mirtha Jung
tt0221027,nm0004376,Barbara Buckley
tt0221027,nm0341737,Ermine Jung
tt0223897,nm0000228,Eugene Simonet
tt0223897,nm0005286,Trevor McKinney
tt0223897,nm0000166,Arlene McKinney
tt0223897,nm0001542,Chris Chandler
tt0227445,nm0000134,Nick
tt0227445,nm0001570,Jack
tt0227445,nm0001570,Brian
tt0227445,nm0000008,Max
tt0227445,nm0000291,Diane
tt0227538,nm0891786,Carmen Cortez
tt0227538,nm0754512,Juni Cortez
tt0227538,nm0000104,Gregorio Cortez
tt0227538,nm0001303,Ingrid Cortez
tt0230011,nm0000150,Milo
tt0230011,nm0001815,Cookie
tt0230011,nm0123553,Moliere
tt0230011,nm0160004,Helga
tt0230030,nm0000409,Elliot
tt0230030,nm0000167,The Devil
tt0230030,nm0640323,Alison
tt0230030,nm0640323,Nicole
tt0230030,nm0794896,Carol
tt0230030,nm0794896,Penthouse Hostess
tt0230600,nm0000173,Grace
tt0230600,nm0001172,Charles
tt0230600,nm0001217,Mrs. Mills
tt0230600,nm0542635,Anne
tt0232500,nm0004874,Dominic Toretto
tt0232500,nm0908094,Brian O'Conner
tt0232500,nm0735442,Letty
tt0232500,nm0108287,Mia Toretto
tt0234215,nm0000206,Neo
tt0234215,nm0000401,Morpheus
tt0234215,nm0005251,Trinity
tt0234215,nm0915989,Agent Smith
tt0236493,nm0000093,Jerry Welbach
tt0236493,nm0000210,Samantha Barzel
tt0236493,nm0001254,Winston Baldry
tt0236493,nm0799777,Ted Slocum
tt0238380,nm0000288,John Preston
tt0238380,nm0000293,Partridge
tt0238380,nm0001833,Mary O'Brien
tt0238380,nm0004875,Brandt
tt0240772,nm0000123,Danny Ocean
tt0240772,nm0000093,Rusty Ryan
tt0240772,nm0000210,Tess Ocean
tt0240772,nm0000354,Linus Caldwell
tt0240890,nm0000131,Jonathan Trager
tt0240890,nm0000295,Sara Thomas
tt0240890,nm0005315,Dean Kansky
tt0240890,nm0005256,Halley Buchanan
tt0241303,nm0000300,Vianne Rocher
tt0241303,nm0000136,Roux
tt0241303,nm0001132,Armande Voizin
tt0241303,nm0000547,Comte de Reynaud
tt0241527,nm0705356,Harry Potter
tt0241527,nm0342488,Ron Weasley
tt0241527,nm0001321,Albus Dumbledore
tt0241527,nm0001749,Professor McGonagall
tt0242423,nm0005110,Jesse
tt0242423,nm0005405,Chester
tt0242423,nm0004950,Wanda
tt0242423,nm0005448,Wilma
tt0242653,nm0000206,Neo
tt0242653,nm0000401,Morpheus
tt0242653,nm0005251,Trinity
tt0242653,nm0915989,Agent Smith
tt0243133,nm0000671,Ed Crane
tt0243133,nm0000531,Doris Crane
tt0243133,nm0045937,Frank
tt0243133,nm0001254,Big Dave Brewster
tt0243155,nm0000250,Bridget Jones
tt0243155,nm0000147,Mark Darcy
tt0243155,nm0000424,Daniel Cleaver
tt0243155,nm0428121,Bridget's Mum
tt0244244,nm0000237,Gabriel
tt0244244,nm0413168,Stanley
tt0244244,nm0000932,Ginger
tt0244244,nm0000332,Roberts
tt0245429,nm0153738,Chihiro
tt0245429,nm0687189,Yubaba
tt0245429,nm0687189,Zeniba
tt0245429,nm0997115,Haku
tt0245429,nm0383708,Chihiro Ogino
tt0245429,nm0383708,Sen
tt0245574,nm0893941,Luisa Cortés
tt0245574,nm0305558,Julio Zapata
tt0245574,nm0319843,Narrator
tt0245574,nm1004635,Ana Morelos
tt0245712,nm0248408,El Chivo
tt0245712,nm0305558,Octavio
tt0245712,nm0865949,Valeria
tt0245712,nm0346270,Daniel
tt0245844,nm0001029,Edmond
tt0245844,nm0001602,Fernand
tt0245844,nm0011478,Maurice
tt0245844,nm1072611,Luigi Vampa
tt0246460,nm0000112,James Bond
tt0246460,nm0000932,Jinx Johnson
tt0246460,nm0683253,Miranda Frost
tt0246460,nm0827170,Gustav Graves
tt0246578,nm0350453,Donnie Darko
tt0246578,nm0540441,Gretchen Ross
tt0246578,nm0001521,Rose Darko
tt0246578,nm0651660,Eddie Darko
tt0247638,nm0000267,Queen Clarisse Renaldi
tt0247638,nm0004266,Mia Thermopolis
tt0247638,nm0001185,Joe
tt0247638,nm0000525,Lilly Moscovitz
tt0247745,nm0151540,Thorny
tt0247745,nm0373571,Farva
tt0247745,nm0899282,College Boy 1
tt0247745,nm0449466,College Boy 2
tt0249462,nm0068260,Billy
tt0249462,nm0910278,Mrs. Wilkinson
tt0249462,nm0382402,Grandma
tt0249462,nm0237237,Tony
tt0250494,nm0000702,Elle Woods
tt0250494,nm0005561,Emmett
tt0250494,nm0004757,Vivian
tt0250494,nm0205127,Warner
tt0250687,nm0005227,Nick Schaffer
tt0250687,nm0005442,Tracy Faucet
tt0250687,nm0000155,Vera Baker
tt0250687,nm0896735,Blaine Cody
tt0251075,nm0000141,Ira Kane
tt0251075,nm0428963,Harry Block
tt0251075,nm0000194,Allison
tt0251075,nm0005405,Wayne
tt0251127,nm0005028,Andie
tt0251127,nm0000190,Ben
tt0251127,nm0004965,Tony
tt0251127,nm1063517,Michelle
tt0251160,nm0000243,John Quincy Archibald
tt0251160,nm0000380,Lt. Frank Grimes
tt0251160,nm1131193,Beautiful BMW Driver
tt0251160,nm0253708,Denise Archibald
tt0252866,nm0004755,Jim Levenstein
tt0252866,nm0005405,Stifler
tt0252866,nm0002436,Nadia
tt0252866,nm0004989,Michelle Flaherty
tt0253474,nm0004778,Wladyslaw Szpilman
tt0253474,nm0470981,Captain Wilm Hosenfeld
tt0253474,nm0277975,Father
tt0253474,nm0288976,Dorota
tt0253556,nm0000190,Denton Van Zan
tt0253556,nm0000288,Quinn Abercromby
tt0253556,nm0001713,Alex Jensen
tt0253556,nm0124930,Creedy
tt0256380,nm0085312,Hal
tt0256380,nm0000569,Rosemary
tt0256380,nm0004517,Mauricio
tt0256380,nm0899995,Steve Shanahan
tt0256415,nm0000702,Melanie Smooter
tt0256415,nm0001131,Andrew Hennings
tt0256415,nm0524197,Jake Perry
tt0256415,nm0000298,Mayor Kate Hennings
tt0257044,nm0000158,Michael Sullivan
tt0257044,nm0388382,Michael Sullivan Jr.
tt0257044,nm1005576,Drugstore Owner
tt0257044,nm0014582,Peter Sullivan
tt0257076,nm0000168,Sgt. Dan 'Hondo' Harrelson
tt0257076,nm0268199,Jim Street
tt0257076,nm0735442,Chris Sanchez
tt0257076,nm0005112,Deacon 'Deke' Kaye
tt0257106,nm0267506,Cindy
tt0257106,nm0005541,Shorty
tt0257106,nm0009919,Exorcist Party Goer
tt0257106,nm0057221,Exorcist Party Goer
tt0257360,nm0000197,Warren Schmidt
tt0257360,nm0204706,Jeannie Schmidt
tt0257360,nm0000551,Randall Hertzel
tt0257360,nm0000870,Roberta Hertzel
tt0258000,nm0000149,Meg Altman
tt0258000,nm0829576,Sarah Altman
tt0258000,nm0001845,Burnham
tt0258000,nm0948267,Raoul
tt0258463,nm0004376,Marie
tt0258463,nm0000354,Bourne
tt0258463,nm0177933,Conklin
tt0258463,nm0654110,The Professor
tt0259324,nm0000115,Johnny Blaze
tt0259324,nm0000115,Ghost Rider
tt0259324,nm0578949,Roxanne Simpson
tt0259324,nm0000385,Caretaker
tt0259324,nm1668265,Young Johnny Blaze
tt0259446,nm0889522,Toula Portokalos
tt0259446,nm0179173,Ian Miller
tt0259446,nm0176073,Gus Portokalos
tt0259446,nm1164392,Toula Portokalos - Age 6
tt0259711,nm0000129,David Aames
tt0259711,nm0004851,Sofia Serrano
tt0259711,nm0000139,Julie Gianni
tt0259711,nm0000621,McCabe
tt0261392,nm0582939,Jay
tt0261392,nm0003620,Silent Bob
tt0261392,nm0000255,Holden McNeil
tt0261392,nm0000255,Ben Affleck
tt0261392,nm0026879,Randal Graves
tt0263488,nm0005312,Trish
tt0263488,nm0519043,Darry
tt0263488,nm0106534,The Creeper
tt0263488,nm0006970,Jezelle Gay Hartman
tt0264464,nm0000138,Frank Abagnale Jr.
tt0264464,nm0000158,Carl Hanratty
tt0264464,nm0000686,Frank Abagnale
tt0264464,nm0000640,Roger Strong
tt0265086,nm0001326,Eversmann
tt0265086,nm0000191,Grimes
tt0265086,nm0001744,McKnight
tt0265086,nm0051509,Hoot
tt0265208,nm0386472,Matthew Kidman
tt0265208,nm0236202,Bob in 70's Sex-Ed Film
tt0265208,nm0193846,Danielle
tt0265208,nm0648249,Kelly
tt0265459,nm0000245,Seymour Parrish
tt0265459,nm0001567,Nina Yorkin
tt0265459,nm0890232,Will Yorkin
tt0265459,nm0808057,Jakob Yorkin
tt0265666,nm0000432,Royal Tenenbaum
tt0265666,nm0000569,Margot Tenenbaum
tt0265666,nm0001378,Etheline Tenenbaum
tt0265666,nm0001774,Chas Tenenbaum
tt0266308,nm0297885,Shuya Nanahara - Boy #15
tt0266308,nm0535329,Noriko Nakagawa - Girl #15
tt0266308,nm0945500,Shôgo Kawada - Boy #5
tt0266308,nm0475752,Takako Chigusa - Girl #13
tt0266543,nm0000983,Marlin
tt0266543,nm0001122,Dory
tt0266543,nm1071252,Nemo
tt0266543,nm0000353,Gill
tt0266697,nm0000235,The Bride
tt0266697,nm0001016,Bill
tt0266697,nm0000435,Elle Driver
tt0266697,nm0000514,Budd
tt0266915,nm0000329,Lee
tt0266915,nm0000676,Carter
tt0266915,nm0518821,Ricky Tan
tt0266915,nm0955471,Hu Li
tt0266987,nm0000602,Nathan Muir
tt0266987,nm0000093,Tom Bishop
tt0266987,nm0001517,Elizabeth Hadley
tt0266987,nm0226820,Charles Harker
tt0267913,nm0000498,Shaggy
tt0267913,nm0005327,Fred
tt0267913,nm0001264,Daphne
tt0267913,nm0004802,Velma
tt0268126,nm0000115,Charlie Kaufman
tt0268126,nm0000115,Donald Kaufman
tt0268126,nm0000658,Susan Orlean
tt0268126,nm0177933,John Laroche
tt0268126,nm0842770,Valerie Thomas
tt0268380,nm0001459,Diego
tt0268380,nm0000491,Sid
tt0268380,nm0005380,Manfred
tt0268380,nm0899681,Soto
tt0268695,nm0001602,Alexander Hartdegen
tt0268695,nm0034733,Toren
tt0268695,nm0004692,David Philby
tt0268695,nm0492373,Mrs. Watchit
tt0268978,nm0000128,John Nash
tt0268978,nm0000438,Parcher
tt0268978,nm0000124,Alicia Nash
tt0268978,nm0001626,Dr. Rosen
tt0272152,nm0000228,Prot
tt0272152,nm0000313,Dr. Mark Powell
tt0272152,nm0005203,Rachel Powell
tt0272152,nm0005569,Dr. Claudia Villars
tt0272338,nm0001191,Barry Egan
tt0272338,nm0001833,Lena Leonard
tt0272338,nm0000450,Dean Trumbell
tt0272338,nm0028690,Operator Carter
tt0274166,nm0000100,Johnny English
tt0274166,nm0000518,Pascal Sauvage
tt0274166,nm0001386,Lorna Campbell
tt0274166,nm0212046,Exotic Woman
tt0274558,nm0000658,Clarissa Vaughan
tt0274558,nm0000173,Virginia Woolf
tt0274558,nm0000194,Laura Brown
tt0274558,nm0226820,Leonard Woolf
tt0275847,nm0153738,Lilo
tt0275847,nm0761498,Stitch
tt0275847,nm0000119,Nani
tt0275847,nm0001773,Jumba
tt0276751,nm0000424,Will Freeman
tt0276751,nm0396558,Marcus Brewer
tt0276751,nm0001057,Fiona Brewer
tt0276751,nm0806527,Christine
tt0276919,nm0000173,Grace Margaret Mulligan
tt0276919,nm0079273,Tom Edison
tt0276919,nm0000002,Ma Ginger
tt0276919,nm0027683,Gloria
tt0277027,nm0000576,Sam Dawson
tt0277027,nm0000201,Rita
tt0277027,nm0266824,Lucy
tt0277027,nm0001848,Annie
tt0277296,nm0425005,Mathayus
tt0277296,nm0104526,Memnon
tt0277296,nm0003817,Balthazar
tt0277296,nm0005026,The Sorceress
tt0277371,nm0500200,Janey Briggs
tt0277371,nm0005326,Priscilla
tt0277371,nm0262635,Jake Wyler
tt0277371,nm0647638,Austin
tt0277434,nm0000154,Lt. Col. Hal Moore
tt0277434,nm0000656,Julie Moore
tt0277434,nm0001427,Maj. Bruce Crandall
tt0277434,nm0000385,Sgt. Maj. Basil Plumley
tt0278504,nm0000199,Will Dormer
tt0278504,nm0000245,Walter Finch
tt0278504,nm0005476,Ellie Burr
tt0278504,nm0233027,Hap Eckhart
tt0280590,nm0001191,Longfellow Deeds
tt0280590,nm0000213,Babe Bennett
tt0280590,nm0001806,Emilio Lopez
tt0280590,nm0184445,Marty
tt0281358,nm0601553,Jamie Sullivan
tt0281358,nm0922342,Landon Carter
tt0281358,nm0001075,Reverend Sullivan
tt0281358,nm0000435,Cynthia Carter
tt0283111,nm0005351,Van Wilder
tt0283111,nm0005346,Gwen Pearson
tt0283111,nm0001513,Vance Wilder Sr.
tt0283111,nm0671980,Taj Mahal Badalandabad
tt0285823,nm0000104,El Mariachi
tt0285823,nm0000161,Carolina
tt0285823,nm0000136,Sands
tt0285823,nm0000353,Barillo
tt0286106,nm0000154,Graham Hess
tt0286106,nm0001618,Merrill Hess
tt0286106,nm0191412,Morgan Hess
tt0286106,nm1113550,Bo Hess
tt0286499,nm0619406,Jess
tt0286499,nm0461136,Jules
tt0286499,nm0001667,Joe
tt0286499,nm0451600,Mr. Bhamra
tt0286716,nm0051509,Bruce Banner
tt0286716,nm0000124,Betty Ross
tt0286716,nm0000385,Ross
tt0286716,nm0524197,Talbot
tt0287467,nm0282936,Lydia González
tt0287467,nm0194572,Benigno Martín
tt0287467,nm0334882,Marco Zuluaga
tt0287467,nm0914455,Alicia
tt0287978,nm0000255,Matt Murdock
tt0287978,nm0000255,Daredevil
tt0287978,nm0004950,Elektra Natchios
tt0287978,nm0268199,Bullseye
tt0287978,nm0003817,Wilson Fisk
tt0287978,nm0003817,The Kingpin
tt0289043,nm0614165,Jim
tt0289043,nm0365140,Selena
tt0289043,nm0001172,Major Henry West
tt0289043,nm0658099,Activist
tt0289765,nm0000164,Hannibal Lecter
tt0289765,nm0001570,Will Graham
tt0289765,nm0000146,Francis Dolarhyde
tt0289765,nm0000172,Jack Crawford
tt0289879,nm0005110,Evan
tt0289879,nm0005442,Kayleigh
tt0289879,nm0001828,Andrea
tt0289879,nm0711805,Lenny
tt0289992,nm0000228,David Gale
tt0289992,nm0000701,Bitsey Bloom
tt0289992,nm0001473,Constance Harraway
tt0289992,nm0454598,Barbara Kreuster
tt0290002,nm0001774,Greg Focker
tt0290002,nm0000134,Jack Byrnes
tt0290002,nm0001100,Dina Byrnes
tt0290002,nm0001632,Pam Byrnes
tt0290334,nm0001772,Professor Charles Xavier
tt0290334,nm0413168,Logan
tt0290334,nm0413168,Wolverine
tt0290334,nm0000932,Ororo Munroe
tt0290334,nm0000932,Storm
tt0290334,nm0005212,Eric Lehnsherr
tt0290334,nm0005212,Magneto
tt0290673,nm0000899,Alex
tt0290673,nm0001993,Marcus
tt0290673,nm0243355,Pierre
tt0290673,nm0696353,Le Tenia
tt0292506,nm0000199,Walter Burke
tt0292506,nm0268199,James Douglas Clayton
tt0292506,nm0005256,Layla Moore
tt0292506,nm0532683,Zack
tt0292963,nm0000450,Andy
tt0292963,nm0000160,Hank
tt0292963,nm0001215,Charles
tt0292963,nm0000673,Gina
tt0293429,nm1167985,Cole Young
tt0293429,nm2537621,Sonya Blade
tt0293429,nm0493257,Kano
tt0293429,nm3029144,Bi-Han
tt0293429,nm3029144,Sub-Zero
tt0293508,nm0124930,The Phantom
tt0293508,nm0002536,Christine
tt0293508,nm0933940,Raoul
tt0293508,nm0001669,Madame Giry
tt0293564,nm0000329,Lee
tt0293564,nm0000676,Carter
tt0293564,nm0001884,Reynard
tt0293564,nm0760796,Kenji
tt0293662,nm0005458,Frank Martin
tt0293662,nm0795517,Lai
tt0293662,nm0776580,Wall Street
tt0293662,nm0075710,Inspector Tarconi
tt0295178,nm0000196,Austin Powers
tt0295178,nm0000196,Dr. Evil
tt0295178,nm0000196,Goldmember
tt0295178,nm0461498,Foxxy Cleopatra
tt0295178,nm0001293,Scott Evil
tt0295178,nm0001868,Basil Exposition
tt0295297,nm0705356,Harry Potter
tt0295297,nm0342488,Ron Weasley
tt0295297,nm0914612,Hermione Granger
tt0295297,nm0001321,Albus Dumbledore
tt0295700,nm0244630,Jessie Burlingame
tt0295700,nm0005438,Scott
tt0295700,nm0004825,Carly
tt0295700,nm0004993,Chris Flynn
tt0295701,nm0004874,Xander Cage
tt0295701,nm0000782,Yelena
tt0295701,nm0190744,Yorgi
tt0295701,nm0000168,Agent Augustus Gibbons
tt0296572,nm0004874,Riddick
tt0296572,nm0001132,Aereon
tt0296572,nm0272173,Lord Marshal
tt0296572,nm0628601,Dame Vaako
tt0298130,nm0915208,Rachel
tt0298130,nm0376540,Noah
tt0298130,nm0004051,Richard Morgan
tt0298130,nm0233562,Aidan
tt0298148,nm0000196,Shrek
tt0298148,nm0000552,Donkey
tt0298148,nm0000139,Princess Fiona
tt0298148,nm0000267,Queen
tt0298203,nm0004896,Jimmy 'B-Rabbit' Smith
tt0298203,nm0005261,Alex
tt0298203,nm0000107,Stephanie Smith
tt0298203,nm0001616,David 'Future' Porter
tt0299658,nm0000250,Roxie Hart
tt0299658,nm0001876,Velma Kelly
tt0299658,nm0000152,Billy Flynn
tt0299658,nm0004875,Bandleader
tt0299977,nm0001472,Nameless
tt0299977,nm0504897,Broken Sword
tt0299977,nm0001041,Flying Snow
tt0299977,nm0955471,Moon
tt0300471,nm0000329,Chon Wang
tt0300471,nm0005562,Roy O'Bannon
tt0300471,nm0939056,Chon Lin
tt0300471,nm1093951,Charlie
tt0301357,nm0117709,Alex
tt0301357,nm0765911,Mutter
tt0301357,nm0451122,Lara
tt0301357,nm0525518,Denis
tt0302886,nm0005561,Mitch
tt0302886,nm0000681,Beanie
tt0302886,nm0002071,Frank
tt0302886,nm0005315,Pritchard
tt0304141,nm0705356,Harry Potter
tt0304141,nm0914612,Hermione Granger
tt0304141,nm0342488,Ron Weasley
tt0304141,nm0341743,Uncle Vernon
tt0305224,nm0000197,Dr. Buddy Rydell
tt0305224,nm0001191,Dave Buznik
tt0305224,nm0000673,Linda
tt0305224,nm0350079,Lou
tt0305357,nm0000106,Dylan Sanders
tt0305357,nm0005154,Alex Munday
tt0305357,nm0000139,Natalie Cook
tt0305357,nm0005170,Jimmy Bosley
tt0306047,nm0267506,Cindy
tt0306047,nm0000221,Tom
tt0306047,nm0356021,Brenda Meeks
tt0306047,nm0000097,Becca
tt0307453,nm0000226,Oscar
tt0307453,nm0000134,Don Lino
tt0307453,nm0000250,Angie
tt0307453,nm0001401,Lola
tt0307901,nm0001570,Monty Brogan
tt0307901,nm0001608,Frank Slaughtery
tt0307901,nm0000450,Jacob Elinsky
tt0307901,nm0206257,Naturelle Riviera
tt0307987,nm0000671,Willie
tt0307987,nm0005170,Gin
tt0307987,nm0334179,Sue
tt0307987,nm0000615,Bob Chipeska
tt0308644,nm0000136,Sir James Matthew Barrie
tt0308644,nm0000701,Sylvia Llewelyn Davies
tt0308644,nm0001046,Mrs. Emma du Maurier
tt0308644,nm0593664,Mary Ansell Barrie
tt0309593,nm0176882,Kimberly Corman
tt0309593,nm0005123,Clear Rivers
tt0309593,nm0865302,Mr. Bludworth
tt0309593,nm0484678,Thomas Burke
tt0309698,nm0000131,Ed
tt0309698,nm0000501,Rhodes
tt0309698,nm0001605,Paris
tt0309698,nm0370035,Larry
tt0309987,nm0685856,Matthew
tt0309987,nm0308039,Theo
tt0309987,nm1200692,Isabelle
tt0309987,nm0151250,Mother
tt0310793,nm0601619,Self - Narrator
tt0310793,nm0000032,Self
tt0310793,nm0001504,Self
tt0310793,nm0021201,Self - President of Chile
tt0311113,nm0000128,Capt. Jack Aubrey
tt0311113,nm0079273,"Dr. Stephen Maturin, Surgeon"
tt0311113,nm0101710,"Barrett Bonden, Coxswain"
tt0311113,nm0195439,1st Lt. Tom Pullings
tt0311429,nm0000125,Allan Quatermain
tt0311429,nm0870204,Dorian Gray
tt0311429,nm0933959,Mina Harker
tt0311429,nm0002076,Dr. Henry Jekyll
tt0311429,nm0002076,Edward Hyde
tt0312004,nm0758608,Wallace
tt0312004,nm0758608,Hutch
tt0312004,nm0000307,Lady Campanula Tottington
tt0312004,nm0000146,Victor Quartermaine
tt0312004,nm0443153,PC Mackintosh
tt0313737,nm0000113,Lucy Kelson
tt0313737,nm0000424,George Wade
tt0313737,nm0001860,June Carver
tt0313737,nm0412374,Ruth Kelson
tt0314331,nm0000424,The Prime Minister
tt0314331,nm0567356,Natalie
tt0314331,nm0000553,Daniel
tt0314331,nm0001473,Sarah
tt0314353,nm0000246,Lieutenant A.K. Waters
tt0314353,nm0369513,James 'Red' Atkins
tt0314353,nm0000899,Dr. Lena Fiore Kendricks
tt0314353,nm0907708,Ellis 'Zee' Pettigrew
tt0315327,nm0000120,Bruce Nolan
tt0315327,nm0000098,Grace Connelly
tt0315327,nm0000151,God
tt0315327,nm0001311,Jack Baylor
tt0315733,nm0000576,Paul Rivers
tt0315733,nm0001125,Jack Jordan
tt0315733,nm0915208,Cristina Peck
tt0315733,nm0396812,Michael
tt0316654,nm0001497,Spider-Man
tt0316654,nm0001497,Peter Parker
tt0316654,nm0000379,Mary Jane Watson
tt0316654,nm0000547,Doc Ock
tt0316654,nm0000547,Dr. Otto Octavius
tt0316654,nm0290556,Harry Osborn
tt0317198,nm0000250,Bridget Jones
tt0317198,nm0000147,Mark Darcy
tt0317198,nm0000424,Daniel Cleaver
tt0317198,nm0428121,Mum
tt0317219,nm0005562,Lightning McQueen
tt0317219,nm0001372,Sally Carrera
tt0317219,nm0000056,Doc Hudson
tt0317219,nm1249256,Mater
tt0317248,nm1179105,Buscapé - Rocket
tt0317248,nm1129884,Zé Pequeno - Li'l Zé
tt0317248,nm0618690,Sandro Cenoura - Carrot
tt0317248,nm1249574,Bené - Benny
tt0317705,nm0005266,Bob Parr
tt0317705,nm0005266,Mr. Incredible
tt0317705,nm0000168,Lucius Best
tt0317705,nm0000168,Frozone
tt0317705,nm0000456,Helen Parr
tt0317705,nm0000456,Elastigirl
tt0317705,nm0005134,Buddy Pine
tt0317705,nm0005134,Syndrome
tt0317740,nm0000661,John Bridger
tt0317740,nm0000242,Charlie Croker
tt0317740,nm0001570,Steve
tt0317740,nm0000234,Stella Bridger
tt0317919,nm0000129,Ethan Hunt
tt0317919,nm1157358,Julia
tt0317919,nm0000609,Luther
tt0317919,nm0000450,Owen Davian
tt0318462,nm0305558,Ernesto Guevara de la Serna
tt0318462,nm0209404,Alberto Granado
tt0318462,nm0535502,Chichina Ferreyra
tt0318462,nm0608187,Celia de la Serna (Argentina)
tt0318627,nm0000170,Alice
tt0318627,nm0347149,Jill Valentine
tt0318627,nm0531095,Matt Addison
tt0318627,nm0004912,Carlos Olivera
tt0319061,nm0000191,Ed Bloom (young)
tt0319061,nm0001215,Ed Bloom (senior)
tt0319061,nm0001082,Will Bloom
tt0319061,nm0001448,Sandra Bloom (senior)
tt0319262,nm0000598,Jack Hall
tt0319262,nm0350453,Sam Hall
tt0319262,nm0002536,Laura Chapman
tt0319262,nm0005231,Jason Evans
tt0319343,nm0002071,Buddy
tt0319343,nm0001001,Walter
tt0319343,nm0627878,Papa Elf
tt0319343,nm0221046,Jovie
tt0320661,nm0089217,Balian de Ibelin
tt0320661,nm1200692,Sibylla
tt0320661,nm0000553,Godfrey de Ibelin
tt0320661,nm0359398,Gravedigger
tt0320691,nm0000295,Selene
tt0320691,nm0005454,Michael
tt0320691,nm0111274,Kraven
tt0320691,nm0790688,Lucian
tt0322259,nm0908094,Brian O'Conner
tt0322259,nm0879085,Roman Pearce
tt0322259,nm0369513,Carter Verone
tt0322259,nm0578949,Monica Fuentes
tt0322330,nm0000130,Tess Coleman
tt0322330,nm0517820,Anna Coleman
tt0322330,nm0001319,Ryan
tt0322330,nm0332390,Grandpa
tt0324216,nm0004754,Erin
tt0324216,nm0006958,Morgan
tt0324216,nm0117420,Thomas Hewitt (Leatherface)
tt0324216,nm0498713,Pepper
tt0325703,nm0001401,Lara Croft
tt0325703,nm0124930,Terry Sheridan
tt0325703,nm0057368,Hillary
tt0325703,nm0001354,Jonathan Reiss
tt0325710,nm0000129,Nathan Algren
tt0325710,nm0913822,Katsumoto
tt0325710,nm0175262,Zebulon Gant
tt0325710,nm0040472,Winchester Rep
tt0325805,nm0000115,Roy Waller
tt0325805,nm0517844,Angela
tt0325805,nm0005377,Frank Mercer
tt0325805,nm0022883,Dr. Klein
tt0325980,nm0000136,Jack Sparrow
tt0325980,nm0001691,Barbossa
tt0325980,nm0089217,Will Turner
